,icoPriceUsd,currentStage,goalUsd,total_supply,is_active,price,exchangeName,n_contracts,isbnb,tags_reduce,iseth,issol,ismatic,isada,isavax,lifeday,dayscreated
836,0.7,0,50000.0,1e+17,0,0.008372141458202115,10,1.0,1,10,0,0,0,0,0,601,769
837,0.0,2,50000.0,100000000.0,1,0.09346587076636344,7,3.0,1,5,1,0,1,0,0,823,823
838,0.0,1,300000000.0,10000000000.0,1,0.3981667156121092,10,1.0,0,10,1,0,0,0,0,767,767
839,0.02,1,300000000.0,1e+17,1,0.0032099789459000163,10,2.0,0,11,1,0,1,0,0,762,762
840,0.1,1,300000000.0,100000000.0,1,0.0003879913157685328,10,1.0,1,6,0,0,0,0,0,762,762
841,1.2e-08,2,300000000.0,1e+17,0,8.50198999684622e-10,10,1.0,1,10,0,0,0,0,0,233,746
842,0.04,2,60000.0,50000000.0,0,0.002800646445042733,10,1.0,1,1,0,0,0,0,0,669,789
843,0.08,1,300000000.0,250000000.0,1,0.07146399664539828,10,1.0,0,10,1,0,0,0,0,785,785
844,1e-10,1,50000.0,1e+17,0,7.5279e-10,10,1.0,1,10,0,0,0,0,0,113,771
845,0.075,1,250000.0,1000000000.0,1,0.010816507577685396,10,4.0,1,5,1,0,0,0,1,760,760
846,0.0,2,50000.0,1e+17,1,0.0009058131878318724,7,1.0,0,9,0,0,0,0,0,769,769
847,0.07,1,140000.0,568964008.7,1,0.06254776403840458,10,2.0,1,10,1,0,0,0,0,767,767
848,0.27,1,300000.0,200000000.0,1,0.00010412173119532441,10,1.0,1,5,0,0,0,0,0,762,762
849,0.04,2,100000.0,50000000.0,0,0.002800646445042733,10,1.0,1,1,0,0,0,0,0,669,789
850,1.0,1,300000000.0,1e+17,0,0.1321163437863468,10,1.0,0,10,0,0,0,0,0,180,775
851,0.0125,1,150000.0,1538400000.0,1,0.0005223180683844814,10,1.0,1,12,0,0,0,0,0,795,795
852,0.08,2,50000.0,100000000.0,1,0.022808370665515967,7,2.0,1,10,1,0,0,0,0,797,797
853,1.000002,0,8000000.0,99999998.0,1,0.00012084844230769305,10,2.0,1,1,0,0,0,0,0,856,856
854,0.15,1,93750.0,500000000.0,1,0.004894628813288564,10,2.0,1,5,1,0,0,0,0,823,823
855,0.0,2,50000.0,500000000.0,1,0.0018771605897466373,7,1.0,0,3,0,1,0,0,0,795,795
856,0.06,1,100000.0,500000000.0,1,0.0018771605897466373,10,1.0,0,3,0,1,0,0,0,795,795
857,0.15,1,93750.0,500000000.0,1,0.004894628813288564,0,2.0,1,5,1,0,0,0,0,823,823
858,0.05,1,40000.0,120000000.0,1,0.15473694092627324,7,3.0,1,6,1,0,1,0,0,807,807
859,0.0,2,50000.0,1e+17,1,0.0007362459360301026,7,1.0,0,10,0,0,0,0,0,779,779
860,0.0055,1,297000.0,1e+17,1,0.00014686115624953496,12,1.0,1,10,0,0,0,0,0,828,828
861,0.0,2,25000.0,4000000000.0,0,0.00021604701093285916,2,1.0,0,10,1,0,0,0,0,309,768
862,0.006,2,30000.0,2000000000.0,1,0.0006785417207877796,10,2.0,0,11,0,0,1,0,0,775,775
863,0.0,1,300000000.0,1000000000.0,1,0.20268073215026625,10,3.0,0,6,1,1,0,0,0,811,811
864,0.045,1,200150.0,100000000.0,1,0.015423784421276728,8,3.0,1,11,1,0,1,0,0,789,789
865,0.045,1,100000.0,100000000.0,1,0.015423784421276728,0,3.0,1,11,1,0,1,0,0,789,789
866,0.05,1,2040000.0,120000000.0,1,0.15473694092627324,3,3.0,1,6,1,0,1,0,0,807,807
867,0.2,1,20000.0,100000000.0,1,0.002887534240295294,7,1.0,0,10,1,0,0,0,0,787,787
868,0.18,0,400000.0,1e+17,0,0.0014555165129010728,10,1.0,1,1,0,0,0,0,0,294,816
869,0.039,1,190000.0,1e+17,1,0.04486460609310132,10,5.0,1,10,1,0,1,0,1,928,928
870,0.35,1,175000.0,24672315.23,0,0.019505550167690712,10,3.0,1,11,1,0,1,0,0,753,895
871,0.2,5,500000.0,200000000.0,1,0.00010412173119532441,10,1.0,1,5,0,0,0,0,0,762,762
872,0.04,2,100000.0,50000000.0,0,0.002800646445042733,10,1.0,1,1,0,0,0,0,0,669,789
873,0.04,0,100000.0,50000000.0,0,0.002800646445042733,10,1.0,1,1,0,0,0,0,0,669,789
874,0.028,4,168000.0,1e+17,1,0.005721229969194437,3,3.0,1,10,1,0,1,0,0,773,773
875,0.00102,1,420000.0,1e+17,0,0.0,10,1.0,1,1,0,0,0,0,0,856,856
876,0.02,1,200000.0,638607284.0,0,1.328964502239263e-06,10,2.0,1,1,0,0,1,0,0,472,791
877,0.00625,5,100000.0,1538400000.0,1,0.0005223180683844814,10,1.0,1,12,0,0,0,0,0,795,795
878,0.075,2,3750000.0,1000000000.0,1,0.13725034336270273,1,4.0,1,10,1,1,1,0,0,794,794
879,0.004,2,40000.0,2000000000.0,1,0.0006785417207877796,10,2.0,0,11,0,0,1,0,0,775,775
880,0.11,1,250000.0,1e+17,1,0.00039694697725666374,11,2.0,0,10,1,0,1,0,0,809,809
881,0.0,0,300000000.0,1e+17,0,0.0,10,2.0,0,10,1,0,1,0,0,795,795
882,0.0096,1,480000.0,124602872.0,0,0.008300356085641688,10,2.0,1,1,1,0,0,0,0,433,803
883,0.03,1,100000.0,131394109.31669901,1,0.0014050937150776766,12,1.0,1,3,0,0,0,0,0,852,852
884,0.5,0,300000000.0,1625000000.0,1,0.04928125733586808,2,1.0,0,10,1,0,0,0,0,759,759
885,2.0,1,1000000.0,100000000.0,1,0.5567293357743445,10,1.0,0,5,1,0,0,0,0,804,804
886,0.18,1,126000.0,1000000000.0,1,0.00022975626572726705,0,2.0,1,1,0,0,0,0,0,933,933
887,0.18,1,126000.0,1000000000.0,1,0.00022975626572726705,13,2.0,1,1,0,0,0,0,0,933,933
888,0.015,1,300000000.0,997940869.0,1,0.010785201828583123,0,1.0,1,5,0,0,0,0,0,817,817
889,0.36,1,180000.0,1e+17,0,0.008500513109072379,8,1.0,0,7,0,0,0,0,0,457,858
890,0.5,1,75000.0,1e+17,1,0.021178120401851182,10,1.0,1,1,0,0,0,0,0,824,824
891,0.5,1,100000.0,1e+17,1,0.021178120401851182,10,1.0,1,1,0,0,0,0,0,824,824
892,0.5,1,100000.0,1e+17,1,0.021178120401851182,0,1.0,1,1,0,0,0,0,0,824,824
893,0.05,1,100000.0,998997074.728367,1,0.014377467568357874,10,1.0,0,5,0,0,0,0,0,803,803
894,0.005,1,150000.0,1000000000.0,1,0.00039903472436699205,0,2.0,1,1,0,0,0,0,0,817,817
895,0.003,2,15000.0,2000000000.0,1,0.0006785417207877796,10,2.0,0,11,0,0,1,0,0,775,775
896,0.003,2,300000.0,2000000000.0,1,0.0006785417207877796,10,2.0,0,11,0,0,1,0,0,775,775
897,0.06,5,300000000.0,390000000.0,0,1.625505781702e-12,10,1.0,1,10,0,0,0,0,0,744,1264
898,0.05,0,750000.0,500000000.0,1,0.057956552898304814,10,3.0,1,10,1,0,0,0,0,828,828
899,0.05,2,250000.0,998997074.728367,1,0.014377467568357874,10,1.0,0,5,0,0,0,0,0,803,803
900,0.2,0,20000000.0,2000000000.0,1,0.05390422075031859,2,1.0,0,6,1,0,0,0,0,902,902
901,0.35,1,350000.0,100000000.0,1,3.9009181013077544e-08,10,1.0,0,10,1,0,0,0,0,824,824
902,0.0,1,300000000.0,125408364.079066,1,0.005436562431054452,10,2.0,1,10,1,0,0,0,0,819,819
903,0.04,1,225000.0,497620000.0,1,0.0002718035310927594,10,2.0,1,1,1,0,0,0,0,825,825
904,0.04,1,100000.0,497620000.0,1,0.0002718035310927594,10,2.0,1,1,1,0,0,0,0,825,825
905,0.04,1,225000.0,497620000.0,1,0.0002718035310927594,8,2.0,1,1,1,0,0,0,0,825,825
906,0.3,1,300000000.0,100000000.0,0,0.0015086659747133083,10,1.0,1,10,0,0,0,0,0,504,819
907,0.3,1,175000.0,100000000.0,0,0.0015086659747133083,8,1.0,1,10,0,0,0,0,0,504,819
908,0.006,1,300000000.0,735377000.0,1,0.007371295733622671,10,1.0,1,6,0,0,0,0,0,867,867
909,0.195,2,101400.0,1e+17,1,0.012002824927100784,10,5.0,1,10,1,0,1,0,1,853,853
910,0.2,1,200000.0,1e+17,1,0.01799428461826456,11,1.0,0,10,1,0,0,0,0,836,836
911,0.5,2,50000000.0,1000000000.0,1,0.051043465686525985,2,2.0,0,0,1,0,1,0,0,830,830
912,0.002,2,400000.0,2000000000.0,1,0.0006785417207877796,10,2.0,0,11,0,0,1,0,0,775,775
913,0.0,1,0.0,1000000000000.0,1,3.2486254653348207e-06,10,5.0,1,9,1,0,1,0,0,862,862
914,0.0,4,0.0,1000000000000.0,1,3.2486254653348207e-06,10,5.0,1,9,1,0,1,0,0,862,862
915,0.05,1,70000.0,295932540.0,1,0.0350889562280813,10,1.0,1,10,0,0,0,0,0,831,831
916,0.1,5,250000.0,125350784.0,1,0.0005272240849229019,3,1.0,0,10,0,0,0,0,1,837,837
917,0.05,1,75000.0,295932540.0,1,0.0350889562280813,10,1.0,1,10,0,0,0,0,0,831,831
918,0.0,4,0.0,1000000000000.0,1,3.2486254653348207e-06,10,5.0,1,9,1,0,1,0,0,862,862
919,0.067,4,300000000.0,1200000000.0,1,0.00019829386185996493,10,1.0,1,5,0,0,0,0,0,835,835
920,0.0,1,300000000.0,1e+17,0,0.0049739613838882335,10,1.0,0,10,1,0,0,0,0,431,824
921,0.0,1,0.0,1000000000000.0,1,3.2486254653348207e-06,10,5.0,1,9,1,0,1,0,0,862,862
922,0.0,1,0.0,1000000000000.0,1,3.2486254653348207e-06,10,5.0,1,9,1,0,1,0,0,862,862
923,0.045,4,700000.0,951000000.0,1,0.0006395840020955403,10,1.0,1,10,0,0,0,0,0,846,846
924,1.92,0,9933953.28,61604005.43999764,1,0.21541003861018607,2,2.0,0,10,1,0,0,0,0,834,834
925,0.015,1,600000.0,1955549971.0,1,7.12666211390867e-05,10,2.0,0,6,1,1,0,0,0,835,835
926,0.045,1,243750.0,1000000000.0,1,0.0012822826270776028,4,1.0,1,1,0,0,0,0,0,828,828
927,0.0828,1,100000.0,951000000.0,1,0.0006395840020955403,10,1.0,1,10,0,0,0,0,0,846,846
928,0.0828,4,50000.0,951000000.0,1,0.0006395840020955403,10,1.0,1,10,0,0,0,0,0,846,846
929,0.05,1,800000.0,500000000.0,1,0.057956552898304814,3,3.0,1,10,1,0,0,0,0,828,828
930,0.4,1,140000.0,100000000.0,1,0.0019061549795177082,12,1.0,1,1,0,0,0,0,0,828,828
931,0.98,0,4410000.0,280542818.8249848,1,0.007941469397387732,10,1.0,0,5,1,0,0,0,0,828,828
932,0.04,1,90000.0,295932540.0,1,0.0350889562280813,10,1.0,1,10,0,0,0,0,0,831,831
933,0.12,1,175000.0,100000000.0,1,3.505278995721993e-09,8,2.0,0,10,1,0,1,0,0,858,858
934,0.014,1,70000.0,200000000.0,1,0.0030693284251191856,10,1.0,1,10,0,0,0,0,0,860,860
935,0.045,4,333000.0,1e+17,0,0.04966177463681888,10,2.0,1,9,1,0,0,0,0,517,861
936,0.02,1,180000.0,1e+17,0,0.0009301466143962888,8,2.0,1,7,1,0,0,0,0,359,856
937,3.0,1,15000000.0,100000000.0,0,0.007077166684626736,10,1.0,0,10,1,0,0,0,0,437,834
938,0.02,1,100000.0,1e+17,0,0.0009301466143962888,0,2.0,1,7,1,0,0,0,0,359,856
939,0.06,1,900000.0,13312573.0,0,0.024275242387850848,10,1.0,1,5,0,0,0,0,0,171,842
940,0.3,1,250000.0,100000000.0,1,0.016267955855805497,11,1.0,0,5,1,0,0,0,0,836,836
941,5e-09,0,2000000.0,393036047178297.0,0,1.889646985782706e-09,10,2.0,1,10,1,0,0,0,0,612,902
942,0.0,2,30000.0,100000000.0,1,0.016267955855805497,7,1.0,0,5,1,0,0,0,0,836,836
943,0.0,2,100200.0,3185136000.0,1,0.006990560781280039,7,1.0,0,10,0,0,0,0,0,838,838
944,0.04,1,0.0,1e+17,0,0.0,10,1.0,0,7,1,0,0,0,0,853,853
945,0.0,1,0.0,1e+17,0,0.0,10,1.0,0,7,1,0,0,0,0,853,853
946,0.0,4,0.0,1000000000.0,1,0.07675795297642263,1,3.0,1,10,1,0,1,0,0,838,838
947,0.09,1,90000.0,200000000.0,1,0.0028071311077393236,10,1.0,1,3,0,0,0,0,0,842,842
948,3.18,1,159000.0,1e+17,1,12.716672304482394,10,1.0,0,10,1,0,0,0,0,838,838
949,0.014285714,2,5000000.0,400000000.0,1,0.0004480680481791166,7,1.0,1,1,0,0,0,0,0,838,838
950,0.0,2,100000.0,1e+17,1,0.00016312839311340558,7,1.0,1,1,0,0,0,0,0,840,840
951,0.0,1,0.0,1e+17,0,0.01392948233565681,10,1.0,1,10,0,0,0,0,0,452,839
952,0.077,2,50000.0,100000000.0,1,0.1059807829729902,7,1.0,0,10,1,0,0,0,0,843,843
953,0.077,2,50000.0,100000000.0,1,0.1059807829729902,7,1.0,0,10,1,0,0,0,0,843,843
954,0.077,4,50000.0,100000000.0,1,0.1059807829729902,10,1.0,0,10,1,0,0,0,0,843,843
955,0.0,2,48650.0,3000000000.0,1,0.008011478449172204,7,2.0,1,6,1,0,0,0,0,878,878
956,0.033,4,1650000.0,125000000.0,0,0.00014490281346812901,10,5.0,1,10,1,0,1,0,1,370,835
957,0.25,1,300000.0,100000000.0,0,0.003061584602016963,0,3.0,1,1,1,0,0,0,0,598,859
958,0.125,1,250000.0,500000000.0,1,0.005094633709804003,10,2.0,1,10,1,0,0,0,0,857,857
959,0.3,1,0.0,100000000.0,1,0.5574558692992335,11,1.0,0,10,1,0,0,0,0,826,826
960,0.3,1,300000.0,100000000.0,1,0.5574558692992335,11,1.0,0,10,1,0,0,0,0,826,826
961,0.077,1,195000.0,100000000.0,1,0.1059807829729902,3,1.0,0,10,1,0,0,0,0,843,843
962,0.07,1,200000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,842,842
963,0.38,2,2422500.0,430011123.0,1,0.25990777418080113,2,1.0,0,10,0,0,0,0,0,1115,1115
964,0.55,2,3506250.0,430011123.0,1,0.25990777418080113,2,1.0,0,10,0,0,0,0,0,1115,1115
965,1.0,1,100000.0,1e+17,0,0.5202548149594853,10,1.0,1,3,0,0,0,0,0,697,885
966,58.0,2,58.0,1e+17,1,0.0001000235410591732,10,2.0,1,1,1,0,0,0,0,850,850
967,0.0,1,300000000.0,100000000.0,1,0.0022459637571100874,10,1.0,1,1,0,0,0,0,0,846,846
968,0.5,0,1500000.0,1e+17,1,0.06553836317493666,10,3.0,1,10,1,0,0,0,0,847,847
969,0.004,1,160000.0,1000000000.0,1,0.003069400753038452,11,2.0,1,6,1,0,0,0,0,845,845
970,0.0,1,500000.0,10000000000.0,1,0.003049269887289611,11,1.0,0,10,1,0,0,0,0,677,677
971,0.014,1,180000.0,2000000000.0,1,0.0036725708266204284,10,2.0,1,6,1,0,0,0,0,845,845
972,0.045,1,300000.0,1000000000.0,1,0.0007029654465638692,11,2.0,1,10,1,0,0,0,0,969,969
973,30.0,1,150000.0,816166.90987884,1,0.2766462463917285,10,1.0,1,6,0,0,0,0,0,870,870
974,0.25,2,75000.0,1e+17,1,0.0023668692551155395,7,1.0,0,3,1,0,0,0,0,846,846
975,0.082,1,100000.0,114321562.885203,1,0.0009529706264016214,12,2.0,1,10,0,0,0,0,0,858,858
976,0.0825,1,100000.0,114321562.885203,1,0.0009529706264016214,8,2.0,1,10,0,0,0,0,0,858,858
977,0.0825,1,100000.0,114321562.885203,1,0.0009529706264016214,0,2.0,1,10,0,0,0,0,0,858,858
978,30.0,4,45000.0,816166.90987884,1,0.2766462463917285,10,1.0,1,6,0,0,0,0,0,870,870
979,0.5,1,100000.0,100000000.0,0,0.030595621237802136,10,1.0,1,1,0,0,0,0,0,465,880
980,0.5,1,100000.0,100000000.0,0,0.030595621237802136,10,1.0,1,1,0,0,0,0,0,465,880
981,30.0,3,150000.0,816166.90987884,1,0.2766462463917285,10,1.0,1,6,0,0,0,0,0,870,870
982,0.195,1,195000.0,1e+17,1,0.012002824927100784,3,5.0,1,10,1,0,1,0,1,853,853
983,1.75,1,0.0,100000000.0,0,0.006100522955650023,10,1.0,0,10,1,0,0,0,0,591,856
984,0.195,2,25000.0,1e+17,1,0.012002824927100784,7,5.0,1,10,1,0,1,0,1,853,853
985,0.05,2,500000.0,299999975.0,1,0.010606230169885468,10,1.0,0,10,0,1,0,0,0,885,885
986,0.6,1,200000.0,15000000.0,1,0.14977368414243802,11,1.0,0,3,1,0,0,0,0,860,860
987,0.2,1,1000000.0,100000000.0,1,0.030026111683934074,10,1.0,0,10,0,1,0,0,0,858,858
988,0.045,1,200000.0,888888888.0,1,0.0014903507617816806,11,1.0,0,10,1,0,0,0,0,856,856
989,30.0,1,75000.0,816166.90987884,1,0.2766462463917285,10,1.0,1,6,0,0,0,0,0,870,870
990,30.0,1,150000.0,816166.90987884,1,0.2766462463917285,10,1.0,1,6,0,0,0,0,0,870,870
991,7.2e-08,2,2399976.0,999990000000000.0,1,3.05894766999942e-07,10,4.0,1,3,1,0,0,0,0,856,856
992,0.05,3,2500000.0,500000000.0,1,0.002271696814085792,10,4.0,1,10,1,0,1,0,0,853,853
993,0.035,2,150000.0,1000000000.0,1,0.00037338787877389353,7,1.0,0,10,1,0,0,0,0,849,849
994,0.02,1,100000.0,1e+17,0,0.0009301466143962888,0,2.0,1,7,1,0,0,0,0,359,856
995,0.0,1,0.0,1e+17,0,0.0,10,1.0,0,5,0,0,0,0,0,851,851
996,0.0103,1,150000.0,969163000.0,0,0.0006582061649087838,8,2.0,1,10,1,0,0,0,0,662,946
997,0.08,1,1600000.0,100000000.0,1,0.017786800470674484,4,2.0,1,5,1,0,0,0,0,865,865
998,0.1,1,200000.0,400000000.0,1,0.0009037582504562593,11,2.0,0,6,1,0,1,0,0,852,852
999,0.1,4,95000.0,65000000.0,1,0.06393818688296124,10,5.0,1,6,1,0,1,0,0,853,853
1000,0.05,2,50000.0,1e+17,1,0.0001458243205101686,7,1.0,0,10,0,0,0,0,0,853,853
1001,0.1,2,25000.0,65000000.0,1,0.06393818688296124,7,5.0,1,6,1,0,1,0,0,853,853
1002,0.1,2,25000.0,198814955.78392872,1,0.930668300555161,7,5.0,1,3,1,0,1,0,0,853,853
1003,0.08,2,100000.0,100000000.0,1,0.017786800470674484,7,2.0,1,5,1,0,0,0,0,865,865
1004,0.0,4,0.0,10000000.0,0,0.11800423661904236,10,2.0,1,3,1,0,0,0,0,685,865
1005,0.09,1,100000.0,200000000.0,1,0.07073486861830881,10,2.0,1,10,1,0,0,0,0,857,857
1006,0.09,1,170000.0,200000000.0,1,0.07073486861830881,0,2.0,1,10,1,0,0,0,0,857,857
1007,0.045,1,507780.0,71000000.0,0,1.513298819353e-12,8,1.0,0,10,1,0,0,0,0,450,853
1008,0.05,1,200000.0,80000000.0,0,0.002442118590480754,12,1.0,0,10,1,0,0,0,0,732,863
1009,0.05,1,200000.0,80000000.0,0,0.002442118590480754,10,1.0,0,10,1,0,0,0,0,732,863
1010,0.1,1,300000.0,1e+17,0,0.006535180348740493,3,1.0,0,10,0,0,0,0,0,814,853
1011,0.0925,0,277500.0,100000000.0,1,0.005386470939585485,10,2.0,1,10,1,0,0,0,0,853,853
1012,18.5,2,30000.0,10000000.0,0,0.11800423661904236,10,2.0,1,3,1,0,0,0,0,685,865
1013,0.0,1,30000.0,10000000.0,0,0.11800423661904236,10,2.0,1,3,1,0,0,0,0,685,865
1014,0.04,2,2300000.0,299999975.0,1,0.010606230169885468,10,1.0,0,10,0,1,0,0,0,885,885
1015,0.035,1,150000.0,1e+17,1,0.0019178605462048413,11,1.0,0,10,1,0,0,0,0,855,855
1016,0.12,1,180000.0,100000000.0,1,0.004685661755045574,10,2.0,1,10,1,0,0,0,0,862,862
1017,1.0,1,292500.0,61375109.23078711,1,0.025906988328363207,4,10.0,1,10,1,0,1,0,1,865,865
1018,8.0,4,60000.0,1e+17,0,1.5822254287181317,10,1.0,1,1,0,0,0,0,0,199,858
1019,8.0,1,100000.0,1e+17,0,1.5822254287181317,10,1.0,1,1,0,0,0,0,0,199,858
1020,0.1,2,400000.0,1000000000.0,1,0.00025395977074924074,10,1.0,0,10,0,0,0,0,0,866,866
1021,5.0,1,100000.0,5410000.51,1,10.489851420877157,8,2.0,0,10,1,0,0,0,0,862,862
1022,1.0,2,150000.0,61375109.23078711,1,0.025906988328363207,7,10.0,1,10,1,0,1,0,1,865,865
1023,5.49,2,19215000.0,61375109.23078711,1,0.025906988328363207,10,10.0,1,10,1,0,1,0,1,865,865
1024,5.0,2,50000.0,5410000.51,1,10.489851420877157,7,2.0,0,10,1,0,0,0,0,862,862
1025,0.125,2,250000.0,1000000000.0,1,0.00025395977074924074,7,1.0,0,10,0,0,0,0,0,866,866
1026,0.3,1,100000.0,75000000.0,1,0.002790656795550932,10,1.0,0,10,1,0,0,0,0,858,858
1027,0.03,0,200000.0,1e+17,0,0.0007681767464579007,10,1.0,0,10,0,0,0,0,0,548,844
1028,0.125,1,250000.0,65541667.0,0,0.005487269321247036,8,2.0,0,10,1,0,1,0,0,695,858
1029,0.048,1,250000.0,500000000.0,1,0.2007091169180922,11,1.0,0,6,1,0,0,0,0,860,860
1030,3.5,2,105000.0,13615440.46392014,1,0.025616028865254256,10,4.0,1,5,1,0,1,0,0,866,866
1031,3.5,2,105000.0,13615440.46392014,1,0.025616028865254256,4,4.0,1,5,1,0,1,0,0,866,866
1032,0.0,1,0.0,100000000.0,0,0.04138511020501205,10,2.0,1,3,1,0,0,0,0,389,863
1033,0.0,2,300000.0,60296840158.155594,1,1.0236090318767856e-05,7,4.0,1,10,1,0,1,0,0,860,860
1034,0.1,2,35000.0,100000000.0,1,0.002508260831679572,7,1.0,0,3,1,0,0,0,0,867,867
1035,4e-05,1,100000.0,98251501368.0,1,1.696307920946357e-05,10,1.0,0,1,0,0,1,0,0,864,864
1036,0.094,1,305500.0,198284457.0,1,0.013270408535952202,11,2.0,0,10,1,0,1,0,0,870,870
1037,0.1,4,200000.0,100000000.0,1,0.002508260831679572,10,1.0,0,3,1,0,0,0,0,867,867
1038,0.5,4,250000.0,50000000.0,1,0.046132032845600066,10,2.0,1,10,1,0,0,0,0,866,866
1039,3.5,2,105000.0,13615440.46392014,1,0.025616028865254256,7,4.0,1,5,1,0,1,0,0,866,866
1040,0.3,1,300000.0,450000000.0,1,0.00042191731902647175,10,1.0,1,6,0,0,0,0,0,888,888
1041,0.0,4,300000000.0,1e+17,0,6.119e-11,10,1.0,1,1,0,0,0,0,0,590,851
1042,0.75,1,1331250.0,100000000.0,0,0.03995092307314719,10,1.0,0,10,1,0,0,0,0,601,929
1043,0.2,0,1600000.0,100000000.0,1,0.385235287549685,10,2.0,1,0,1,0,0,0,0,863,863
1044,0.01,0,2000000.0,1e+17,1,0.001966873795442366,10,1.0,0,10,0,0,0,0,0,886,886
1045,0.03,2,200000.0,1000000000.0,1,0.00025345411014803123,7,1.0,0,10,1,0,0,0,0,863,863
1046,0.0,2,40000.0,1e+17,1,2.9267427603805635e-05,7,3.0,1,1,1,0,0,0,0,865,865
1047,0.5,2,25000.0,1e+17,1,0.003559837826295974,7,2.0,1,1,1,0,0,0,0,863,863
1048,0.3,1,300000.0,450000000.0,1,0.00042191731902647175,4,1.0,1,6,0,0,0,0,0,888,888
1049,0.05,1,150000.0,1e+17,0,0.0,4,1.0,1,1,0,0,0,0,0,866,866
1050,0.25,2,95000.0,1e+17,1,0.003559837826295974,10,2.0,1,1,1,0,0,0,0,863,863
1051,0.02,1,475000.0,1e+17,0,0.00892428279478,10,1.0,1,1,0,0,0,0,0,161,867
1052,0.3,1,100000.0,450000000.0,1,0.00042191731902647175,10,1.0,1,6,0,0,0,0,0,888,888
1053,0.015,1,1500000.0,1000000000.0,0,0.002566698457375835,0,1.0,1,3,0,0,0,0,0,195,870
1054,0.185,1,300000.0,210000000.0,1,0.009024591612265062,11,2.0,1,10,1,0,0,0,0,870,870
1055,0.2,4,300000.0,450000000.0,1,0.00042191731902647175,10,1.0,1,6,0,0,0,0,0,888,888
1056,0.05,2,200000.0,100000000.0,1,0.00047562183175900034,7,1.0,0,10,0,0,0,0,1,874,874
1057,0.02,2,100000.0,1e+17,1,3.53675380012031e-05,7,1.0,0,10,0,0,0,0,0,874,874
1058,0.12,1,0.0,1e+17,1,0.04492922713398334,12,1.0,0,10,1,0,0,0,0,886,886
1059,0.25,1,325000.0,100000000.0,1,0.010301611559312295,11,4.0,0,11,1,0,1,0,0,885,885
1060,0.0,4,0.0,10000000.0,1,4.582099651832726,10,1.0,0,5,1,0,0,0,0,879,879
1061,0.05,2,100000.0,1e+17,1,0.0018777900478907626,7,2.0,0,10,1,0,0,0,0,874,874
1062,0.12,1,200000.0,382605499.0,1,0.042039866457251475,11,2.0,1,5,1,0,0,0,0,913,913
1063,0.009,0,4536000.0,7200000000.0,1,0.005209623137817092,10,1.0,0,5,0,0,0,0,1,881,881
1064,0.25,1,325000.0,100000000.0,1,0.010301611559312295,11,4.0,0,11,1,0,1,0,0,885,885
1065,0.033,1,3090000.0,500000000.0,1,0.003884345633203362,11,1.0,1,6,0,0,0,0,0,884,884
1066,0.033,1,180000.0,500000000.0,1,0.003884345633203362,11,1.0,1,6,0,0,0,0,0,884,884
1067,0.05,4,250000.0,240032395.0,1,0.0005084926964828893,3,1.0,0,6,0,0,0,0,0,879,879
1068,0.03,1,220000.0,1000000000.0,1,0.00047229051790659504,10,2.0,1,10,1,0,0,0,0,925,925
1069,0.075,1,0.0,120000000.0,0,0.002974018778218066,3,1.0,0,3,1,0,0,0,0,735,1131
1070,1.5,2,30000.0,10000000.0,1,0.009393861951284088,7,1.0,0,4,1,0,0,0,0,878,878
1071,1.5,2,30000.0,10000000.0,1,0.009393861951284088,7,1.0,0,4,1,0,0,0,0,878,878
1072,0.1,2,25000.0,100000000.0,1,0.0020122885436949537,7,3.0,1,6,1,0,1,0,0,875,875
1073,5.0,1,75000.0,1000000.0,1,0.09087138705225885,10,3.0,1,3,1,0,0,0,0,880,880
1074,5.0,1,100000.0,1000000.0,1,0.09087138705225885,12,3.0,1,3,1,0,0,0,0,880,880
1075,5.0,1,75000.0,1000000.0,1,0.09087138705225885,10,3.0,1,3,1,0,0,0,0,880,880
1076,0.0,1,300000000.0,375000000.0,0,0.00047533072898928993,12,1.0,1,1,0,0,0,0,0,1257,1668
1077,0.015,1,210000.0,1000000000.0,1,0.0019750212850129564,0,3.0,1,3,1,0,1,0,0,877,877
1078,0.004,1,400000.0,3000000000.0,1,0.008011478449172204,11,2.0,1,6,1,0,0,0,0,878,878
1079,0.35,4,0.0,1000000000.0,1,0.03192241707649907,2,2.0,1,10,1,0,0,0,0,956,956
1080,0.29,4,0.0,1000000000.0,1,0.03192241707649907,2,2.0,1,10,1,0,0,0,0,956,956
1081,0.06,1,100000.0,255000000.0,1,0.0008229936958348771,12,1.0,0,9,1,0,0,0,0,902,902
1082,0.06,2,100000.0,255000000.0,1,0.0008229936958348771,10,1.0,0,9,1,0,0,0,0,902,902
1083,0.2,4,0.0,1000000000.0,1,0.03192241707649907,2,2.0,1,10,1,0,0,0,0,956,956
1084,3.0,1,150000.0,5614361.0,1,0.04806904343100093,12,4.0,1,5,1,0,1,0,0,913,913
1085,20.0,4,0.0,2000000.0,1,0.04282445724338493,10,1.0,1,1,0,0,0,0,0,878,878
1086,0.3,1,0.0,100000000.0,0,0.020294314629236455,10,3.0,1,10,1,0,0,0,0,549,881
1087,3.0,2,210000.0,5614361.0,1,0.04806904343100093,7,4.0,1,5,1,0,1,0,0,913,913
1088,3.0,1,60000.0,5614361.0,1,0.04806904343100093,10,4.0,1,5,1,0,1,0,0,913,913
